"Sex","Age","P_ID","Questions","Value"
2,36,899610,"S34","明るい、暖かい、心もとない"
2,41,477799,"S34","消えやすい、安心する、温かい"
2,38,907429,"S34","明るい、光る、儚い"
2,35,912597,"S34","儚い、明るい"
1,42,568441,"S34","明るい、熱い"
2,42,388960,"S34","明るい、静かだ"
1,33,154854,"S34","儚い、照らし出す、暖かい"
1,45,767491,"S34","明るい、願う、叶える"
1,41,885899,"S34","明るい、残っている"
1,38,603972,"S34","灯り、喜ぶ"
1,53,240855,"S34","明るい、温かい、まぶしい"
1,49,911774,"S35","突然に、知る由もなく"
1,34,989055,"S35","怖い、速い、暗い"
2,46,510088,"S35","残忍な、恐ろしい、ひどい"
1,26,942353,"S35","避けられない、偶発的な"
2,40,951476,"S35","怖い、急に、激しい"
1,48,391798,"S35","時、突然、襲う"
1,34,997404,"S35","情熱的な、急激な、変化のある"
1,49,640501,"S35","突然、人生、犯罪"
2,50,442542,"S35","驚く、見えない、急な"
2,25,799232,"S35","いたずらに、予測不可能"
1,40,794539,"S35","襲う、来る"
2,26,242293,"S35","予想外な、突然に"
2,54,121823,"S35","事故だ、まぐれだ、予想不可能だ"
2,49,862232,"S35","一瞬に、急に"
1,39,608874,"S35","唐突だ、急だ"
2,31,739412,"S35","突然だ、急に"
1,39,379334,"S35","突然、予想できない"
1,33,430960,"S35","きまぐれ、興味深い、面白い"
1,36,252242,"S35","怪しい、怖い"
2,41,470187,"S35","恐ろしい、素早い"
1,48,981343,"S35","突然である、わからない"
2,46,822250,"S35","早い、すぐに過ぎる、突発的な"
2,45,594230,"S35","怖ろしい、恐怖だ"
1,40,420144,"S35","残酷な、突然な"
1,34,744887,"S35","恐ろしい、唐突な"
2,41,666527,"S35","突然、思いがけず"
2,34,419888,"S35","走る、刺さる"
2,37,171203,"S35","逃げられない、上手くいかない"
2,56,973473,"S35","残酷な、容赦ない"
1,42,905427,"S35","災難、ショッキング、悪"
1,61,373595,"S35","一瞬だ、怖い、見えない"
1,56,717861,"S35","突然な、予想もしない"
2,50,946392,"S35","わからない、不意打ちだ、怖い"
2,48,569566,"S35","抵抗不可な、襲い掛かる、予想困難な"
2,39,801124,"S35","早い、襲う"
2,51,995050,"S35","突然、衝撃、予測不可"
2,29,351007,"S35","消えている、つかみにくい、速い"
1,28,259939,"S35","現れる、急だ"
2,36,899610,"S35","避けられない、思いがけない、突発的な"
2,41,477799,"S35","急だ、逃げられない"
2,38,907429,"S35","驚く、受け止める"
2,35,912597,"S35","偶然、突然"
1,42,568441,"S35","突然の、意図しない"
2,42,388960,"S35","怖い、急な"
1,33,154854,"S35","突然、コントロールできない、理不尽な"
1,45,767491,"S35","怖い、暗い、恐ろしい"
1,41,885899,"S35","突然、瞬間的に"
1,38,603972,"S35","突然、残酷"
1,53,240855,"S35","酷い、怖い、驚く"
1,49,911774,"S36","静観する、暗い"
1,34,989055,"S36","静かな、重い"
2,46,510088,"S36","静かな、押し黙まる、真っ暗な"
1,26,942353,"S36","深い、暗い"
2,40,951476,"S36","深い、暗い、"
1,48,391798,"S36","黙る、深い、暗い"
1,34,997404,"S36","冷たい、深い、青い"
1,49,640501,"S36","浮上、見えない、不安"
2,50,442542,"S36","深い、静かな、重い"
2,25,799232,"S36","深い、長い、静か"
1,40,794539,"S36","苦しい、静か"
2,26,242293,"S36","深い、果てしない"
2,54,121823,"S36","深い、暗い、謎だ"
2,49,862232,"S36","深い、暗い"
1,39,608874,"S36","深い、終わらない"
2,31,739412,"S36","深い、暗い"
1,39,379334,"S36","暗い、先が見えない"
1,33,430960,"S36","暗い、黒い、深い"
1,36,252242,"S36","静かだ、暗い"
2,41,470187,"S36","静かだ、暗い、穏やか"
1,48,981343,"S36","静かである、暗い"
2,46,822250,"S36","深い、暗い、怖い"
2,45,594230,"S36","深い、深遠だ"
1,40,420144,"S36","重苦しい、暗い"
1,34,744887,"S36","深い、暗い"
2,41,666527,"S36","静かな、重い"
2,34,419888,"S36","潜る、静か、黒い"
2,37,171203,"S36","静か、不安だ、暗い"
2,56,973473,"S36","透き通った、身じろぎしない"
1,42,905427,"S36","冷たい、深い、暗い"
1,61,373595,"S36","深い、静かだ、黒い"
1,56,717861,"S36","静かな、暗い"
2,50,946392,"S36","深い、計り知れない"
2,48,569566,"S36","深い、不可解な、ミステリアスな"
2,39,801124,"S36","深い、静かだ"
2,51,995050,"S36","重い、暗い、先が見えない、"
2,29,351007,"S36","暗い、重い、辛い"
1,28,259939,"S36","暗い、深い、静かだ"
2,36,899610,"S36","冷たい、重い、暗い"
2,41,477799,"S36","重い、不安だ"
2,38,907429,"S36","深い、暗い"
2,35,912597,"S36","深い、静かだ"
1,42,568441,"S36","暗い、重い"
2,42,388960,"S36","深い、静かだ"
1,33,154854,"S36","静かな、動きのない、未知の"
1,45,767491,"S36","暗い、静かだ、深い"
1,41,885899,"S36","深い、暗い"
1,38,603972,"S36","重い、暗い"
1,53,240855,"S36","暗い、おとなしい、張り詰める"
1,49,911774,"S37","薄い、ごまかす"
1,34,989055,"S37","薄い、暗い、寒々しい"
2,46,510088,"S37","先の見えない、分からない、真っ白な"
1,26,942353,"S37","触れない、見えない"
2,40,951476,"S37","不明瞭、白い"
1,48,391798,"S37","視界、見えない、まとわりつく"
1,34,997404,"S37","大きい、落ち着かない、白い"
1,49,640501,"S37","包まれる、謎、葬られる"
2,50,442542,"S37","見えない、暗い、遠い"
2,25,799232,"S37","見えない、不透明、謎"
1,40,794539,"S37","隠す、包む"
2,26,242293,"S37","覆う、煙に巻く"
2,54,121823,"S37","柔らかい、隠す、優しい"
2,49,862232,"S37","見えづらい、はっきりしない"
1,39,608874,"S37","かすんだ、綺麗な"
2,31,739412,"S37","隠す、薄い"
1,39,379334,"S37","儚い、薄い"
1,33,430960,"S37","不安な、寂しい、孤独な"
1,36,252242,"S37","深い、見えない"
2,41,470187,"S37","覆う、滑らかだ"
1,48,981343,"S37","暗い、みえない"
2,46,822250,"S37","うっすらとした、美しい、繊細な"
2,45,594230,"S37","深い、謎だ"
1,40,420144,"S37","薄い、ぼんやりとした"
1,34,744887,"S37","白い、濃い"
2,41,666527,"S37","美しさ、晴れることのない"
2,34,419888,"S37","見えない、降る、白い"
2,37,171203,"S37","白い、見えない"
2,56,973473,"S37","見にくい、もやもやと、晴れない"
1,42,905427,"S37","カーテン、スカーフ、シーツ"
1,61,373595,"S37","見えない、不安だ、綺麗だ"
1,56,717861,"S37","見えない、覆われている"
2,50,946392,"S37","覆う、見えない、"
2,48,569566,"S37","半透明な、暗い、邪魔な"
2,39,801124,"S37","絶たれる、広い、美しい"
2,51,995050,"S37","やさしく包む、かすみをかける、先が見えにくい"
2,29,351007,"S37","暗い、見通しの悪い、怖い"
1,28,259939,"S37","立ち込める、白い"
2,36,899610,"S37","薄い、透ける、柔らかい"
2,41,477799,"S37","見えない、薄い、ぼんやりした"
2,38,907429,"S37","神秘的な、恐れる"
2,35,912597,"S37","不明、朦朧"
1,42,568441,"S37","真っ白だ、見えない"
2,42,388960,"S37","厚い、静かだ"
1,33,154854,"S37","神秘的な、不思議な、見えない"
1,45,767491,"S37","包む、濃い、暗い"
1,41,885899,"S37","隠す、見えない"
1,38,603972,"S37","幕、白い"
1,53,240855,"S37","白い、見えない、覆う"
1,49,911774,"S38","沸き立つ、あがる"
1,34,989055,"S38","赤い、暑い、大きい"
2,46,510088,"S38","ほとばしる、止められない、激しい"
1,26,942353,"S38","真っ赤な、荒い"
2,40,951476,"S38","激しい、怖い、大きい"
1,48,391798,"S38","怒り、勢い、広がる"
1,34,997404,"S38","激しい、爆発、怒り"
1,49,640501,"S38","烈火、爆発、燃える"
2,50,442542,"S38","広がる、吹き出す、飛び散る"
2,25,799232,"S38","憤り、止められない"
1,40,794539,"S38","燃える、激しい"
2,26,242293,"S38","とめどない、飲み込む"
2,54,121823,"S38","恐ろしい、燃える、立ちのぼる"
2,49,862232,"S38","瞬発的に、溢れ出す"
1,39,608874,"S38","赤い、止まらない"
2,31,739412,"S38","激しい、熱い"
1,39,379334,"S38","熱い、すごい、収拾がつかない"
1,33,430960,"S38","激しい、こわい、執念深い"
1,36,252242,"S38","激しい、赤い"
2,41,470187,"S38","爆発的だ、熱い"
1,48,981343,"S38","激しい、きつい"
2,46,822250,"S38","熱い、恐ろしい、爆発的な"
2,45,594230,"S38","激しい、怖ろしい"
1,40,420144,"S38","激しい、強い、劇的な"
1,34,744887,"S38","激しい、恐ろしい"
2,41,666527,"S38","急な、恐怖"
2,34,419888,"S38","荒れる、壊れる、赤い"
2,37,171203,"S38","恐い、逃げたい、危ない"
2,56,973473,"S38","激しい、圧倒的な"
1,42,905427,"S38","燃える、飛び散る、天高く"
1,61,373595,"S38","激しい、大きい、怖い"
1,56,717861,"S38","勢いがある、びっくりする"
2,50,946392,"S38","突然だ、激しい"
2,48,569566,"S38","恐ろしい、激しい、強い"
2,39,801124,"S38","激しい、吹き出す"
2,51,995050,"S38","爆発、我慢の限界、想定、マグマ、感情"
2,29,351007,"S38","燃えている、恐怖だ、煮えたぎっている"
1,28,259939,"S38","飛び出す、燃える、不意だ"
2,36,899610,"S38","熱い、爆発的な、突発的な"
2,41,477799,"S38","急だ、恐ろしい、あふれる"
2,38,907429,"S38","激しい、熱い、怖い"
2,35,912597,"S38","激しい、恐い"
1,42,568441,"S38","爆発的な、止められない"
2,42,388960,"S38","厳しい、危うい"
1,33,154854,"S38","突然の、爆発する、解放"
1,45,767491,"S38","怖い、厳しい、激しい"
1,41,885899,"S38","あふれる、激しい"
1,38,603972,"S38","怒り、エネルギー"
1,53,240855,"S38","激しい、怖い、熱い"
1,49,911774,"S39","澄んだ、静かな"
1,34,989055,"S39","揺れる、光る、映す"
2,46,510088,"S39","澄んでいる、美しい、鏡のような"
1,26,942353,"S39","反射する、映し出す"
2,40,951476,"S39","澄んでいる、綺麗、穏やか"
1,48,391798,"S39","澄んだ、水、深さ"
1,34,997404,"S39","遅い、大きい、綺麗な"
1,49,640501,"S39","透明、見越す、卓越"
2,50,442542,"S39","澄んだ、青々としている、きれいだ"
2,25,799232,"S39","澄んでいる、暗い"
1,40,794539,"S39","広い、深い"
2,26,242293,"S39","清い、無垢な"
2,54,121823,"S39","潤っている、神秘的だ、美しい"
2,49,862232,"S39","潤んだ、深い"
1,39,608874,"S39","透きとおった、綺麗だ"
2,31,739412,"S39","青い、淡い"
1,39,379334,"S39","広い、"
1,33,430960,"S39","きれい、澄んだ、美しい"
1,36,252242,"S39","濡れる、冷たい"
2,41,470187,"S39","澄み切っている、静かだ"
1,48,981343,"S39","青い、透きとおっている"
2,46,822250,"S39","深い、澄んだ、青い"
2,45,594230,"S39","美しい、清らかだ"
1,40,420144,"S39","澄んでいる、映している"
1,34,744887,"S39","綺麗な、澄んだ"
2,41,666527,"S39","美しさ、心の広い"
2,34,419888,"S39","輝く、深い"
2,37,171203,"S39","広い、反射する"
2,56,973473,"S39","すべすべと、動きのない"
1,42,905427,"S39","静か、水面、自然"
1,61,373595,"S39","澄んだ、深い、美しい"
1,56,717861,"S39","ウルウルしている、涙がいっぱいな"
2,50,946392,"S39","潤む、深い"
2,48,569566,"S39","澄んでいる、静かな、青い"
2,39,801124,"S39","綺麗だ、美しい、麗しい"
2,51,995050,"S39","澄んだ、深い、優しい、穏やかな"
2,29,351007,"S39","大きい、澄んでいる、広い"
1,28,259939,"S39","きれい、照り映える"
2,36,899610,"S39","深い、底知れない、美しい"
2,41,477799,"S39","静かだ、動かない、光る"
2,38,907429,"S39","深い、青い"
2,35,912597,"S39","潤う、穏やかだ"
1,42,568441,"S39","潤いのある、穏やかな"
2,42,388960,"S39","広い、穏やかだ"
1,33,154854,"S39","広い、映し出す、印象的な"
1,45,767491,"S39","綺麗だ、美しい、輝く"
1,41,885899,"S39","深い、広い"
1,38,603972,"S39","涙、水溜り"
1,53,240855,"S39","透き通る、美しい、光る"
1,49,911774,"S40","ヌメヌメする、うるおう"
1,34,989055,"S40","不気味な、柔らかい"
2,46,510088,"S40","ねばねばした、恐ろしい、すいつく"
1,26,942353,"S40","柔らかい、みずみずしい"
2,40,951476,"S40","醜い、太い"
1,48,391798,"S40","厚み、張り付く、虫"
1,34,997404,"S40","赤い、端正な、冷たい"
1,49,640501,"S40","赤い、血液"
2,50,442542,"S40","離れない、吸う、柔らかい"
2,25,799232,"S40","くっつく、ぷにぷにしている"
1,40,794539,"S40","吸う、膨らむ"
2,26,242293,"S40","不気味な、丸々とした"
2,54,121823,"S40","吸い付く、湿っている、気持ち悪い"
2,49,862232,"S40","吸い付く、不気味な"
1,39,608874,"S40","なめらかだ、湿った"
2,31,739412,"S40","力強い、しつこい"
1,39,379334,"S40","痛い、分厚い、黒い"
1,33,430960,"S40","醜い、気持ち悪い、むごい"
1,36,252242,"S40","分厚い、柔らかい"
2,41,470187,"S40","醜い、濡れている"
1,48,981343,"S40","吸い付く、やかわかい"
2,46,822250,"S40","潤った、ヌルッとした、光った"
2,45,594230,"S40","光っている、艶やかだ"
1,40,420144,"S40","赤い、つやつやした"
1,34,744887,"S40","ぬめっている、厚ぼったい"
2,41,666527,"S40","厚み、まとわりつく"
2,34,419888,"S40","滑る、這う"
2,37,171203,"S40","赤い、厚い"
2,56,973473,"S40","生々しい、柔らかい、奇妙な"
1,42,905427,"S40","虫、ぬめり、艶"
1,61,373595,"S40","取れない、ふっくらな、くっつく"
1,56,717861,"S40","血の気がない、干からびている"
2,50,946392,"S40","吸いつく、離れない、"
2,48,569566,"S40","しつこい、怖い、危険な"
2,39,801124,"S40","吸いつく、くっつく"
2,51,995050,"S40","吸いつかれそう、しつこい、どす黒い、"
2,29,351007,"S40","小さい、腫れている、みにくい"
1,28,259939,"S40","濡れる、やわらかい、湿る"
2,36,899610,"S40","湿る、滑る、危険な"
2,41,477799,"S40","醜い、気持ち悪い"
2,38,907429,"S40","艶めかしい、柔らかい"
2,35,912597,"S40","醜悪だ、気味が悪い"
1,42,568441,"S40","湿った、柔らかい"
2,42,388960,"S40","厚い、大きい"
1,33,154854,"S40","吸う、弾力性のある、乾燥する"
1,45,767491,"S40","気持ち悪い、太い、分厚い"
1,41,885899,"S40","厚い、くっつく"
1,38,603972,"S40","分厚い、潤い"
1,53,240855,"S40","吸いつく、赤い、やわらかい"
1,49,911774,"S41","はじける、華やか"
1,34,989055,"S41","広がる、眩しい、白い"
2,46,510088,"S41","美しい、優しい、朗らかな"
1,26,942353,"S41","可愛い、綺麗な"
2,40,951476,"S41","綺麗、華やか、明るい"
1,48,391798,"S41","明るい、きれい、凡庸"
1,34,997404,"S41","明るい、美しい、暖かい"
1,49,640501,"S41","明るい、春、陽気"
2,50,442542,"S41","優しい、明るい、きれいだ"
2,25,799232,"S41","明るい、嬉しい、可愛い"
1,40,794539,"S41","咲く、明るい"
2,26,242293,"S41","和やかな、明るい"
